file,player_id,cluster,archetype
003228403242819911829_0143625267.dem,P06296,1,Heavy-Weapon Anchor
003228403242819911829_0143625267.dem,P05227,1,Heavy-Weapon Anchor
003228403242819911829_0143625267.dem,P06153,0,Utility Support
003228403242819911829_0143625267.dem,P05290,1,Heavy-Weapon Anchor
003228403242819911829_0143625267.dem,P09760,0,Utility Support
003228403242819911829_0143625267.dem,P10693,0,Utility Support
003228403242819911829_0143625267.dem,P09610,3,Budget Headshotter
003228403242819911829_0143625267.dem,P02739,3,Budget Headshotter
003228403242819911829_0143625267.dem,P08113,1,Heavy-Weapon Anchor
003228403242819911829_0143625267.dem,P10635,3,Budget Headshotter
003228408521334718626_1226003625.dem,P04983,3,Budget Headshotter
003228408521334718626_1226003625.dem,P08906,0,Utility Support
003228408521334718626_1226003625.dem,P09776,2,Star Fragger
003228408521334718626_1226003625.dem,P01340,3,Budget Headshotter
003228408521334718626_1226003625.dem,P02958,2,Star Fragger
003228408521334718626_1226003625.dem,P07086,3,Budget Headshotter
003228408521334718626_1226003625.dem,P09063,1,Heavy-Weapon Anchor
003228408521334718626_1226003625.dem,P05052,3,Budget Headshotter
003228410608688824416_2016149218.dem,P03982,3,Budget Headshotter
003228410608688824416_2016149218.dem,P03971,0,Utility Support
003228410608688824416_2016149218.dem,P06014,1,Heavy-Weapon Anchor
003228410608688824416_2016149218.dem,P09271,1,Heavy-Weapon Anchor
003228410608688824416_2016149218.dem,P10032,0,Utility Support
003228410608688824416_2016149218.dem,P00336,2,Star Fragger
003228410608688824416_2016149218.dem,P05719,0,Utility Support
003228410608688824416_2016149218.dem,P00617,0,Utility Support
003228410608688824416_2016149218.dem,P05715,1,Heavy-Weapon Anchor
003228410608688824416_2016149218.dem,P06139,2,Star Fragger
003228412964478386562_1464073874.dem,P00732,1,Heavy-Weapon Anchor
003228412964478386562_1464073874.dem,P07250,3,Budget Headshotter
003228412964478386562_1464073874.dem,P02326,1,Heavy-Weapon Anchor
003228412964478386562_1464073874.dem,P05754,1,Heavy-Weapon Anchor
003228412964478386562_1464073874.dem,P08372,2,Star Fragger
003228412964478386562_1464073874.dem,P08177,2,Star Fragger
003228412964478386562_1464073874.dem,P01234,3,Budget Headshotter
003228412964478386562_1464073874.dem,P03364,0,Utility Support
003228412964478386562_1464073874.dem,P01468,3,Budget Headshotter
003228412964478386562_1464073874.dem,P03257,1,Heavy-Weapon Anchor
003228413273716031751_1732137982.dem,P03208,2,Star Fragger
003228413273716031751_1732137982.dem,P05490,0,Utility Support
003228413273716031751_1732137982.dem,P08079,1,Heavy-Weapon Anchor
003228413273716031751_1732137982.dem,P00043,3,Budget Headshotter
003228413273716031751_1732137982.dem,P07059,1,Heavy-Weapon Anchor
003228413273716031751_1732137982.dem,P10786,2,Star Fragger
003228413273716031751_1732137982.dem,P04448,0,Utility Support
003228413273716031751_1732137982.dem,P06973,1,Heavy-Weapon Anchor
003228413273716031751_1732137982.dem,P02964,3,Budget Headshotter
003228413273716031751_1732137982.dem,P07838,1,Heavy-Weapon Anchor
003228416366092484727_1200915612.dem,P04380,0,Utility Support
003228416366092484727_1200915612.dem,P03285,0,Utility Support
003228416366092484727_1200915612.dem,P01288,2,Star Fragger
003228416366092484727_1200915612.dem,P01970,1,Heavy-Weapon Anchor
003228416366092484727_1200915612.dem,P07979,0,Utility Support
003228416366092484727_1200915612.dem,P07741,0,Utility Support
003228416366092484727_1200915612.dem,P04064,0,Utility Support
003228416366092484727_1200915612.dem,P06010,1,Heavy-Weapon Anchor
003228416366092484727_1200915612.dem,P06493,3,Budget Headshotter
003228416366092484727_1200915612.dem,P07617,1,Heavy-Weapon Anchor
003228418951662796830_0101366598.dem,P05649,2,Star Fragger
003228418951662796830_0101366598.dem,P03084,0,Utility Support
003228418951662796830_0101366598.dem,P07344,0,Utility Support
003228418951662796830_0101366598.dem,P00191,0,Utility Support
003228418951662796830_0101366598.dem,P00430,1,Heavy-Weapon Anchor
003228418951662796830_0101366598.dem,P06498,1,Heavy-Weapon Anchor
003228418951662796830_0101366598.dem,P02291,1,Heavy-Weapon Anchor
003228418951662796830_0101366598.dem,P09239,0,Utility Support
003228418951662796830_0101366598.dem,P00661,2,Star Fragger
003228418951662796830_0101366598.dem,P09244,1,Heavy-Weapon Anchor
003228423931677376730_1552991623.dem,P08422,2,Star Fragger
003228423931677376730_1552991623.dem,P08925,0,Utility Support
003228423931677376730_1552991623.dem,P01057,3,Budget Headshotter
003228423931677376730_1552991623.dem,P02933,1,Heavy-Weapon Anchor
003228423931677376730_1552991623.dem,P10481,3,Budget Headshotter
003228423931677376730_1552991623.dem,P06054,2,Star Fragger
003228423931677376730_1552991623.dem,P00271,1,Heavy-Weapon Anchor
003228423931677376730_1552991623.dem,P04715,3,Budget Headshotter
003228423931677376730_1552991623.dem,P07486,1,Heavy-Weapon Anchor
003228423931677376730_1552991623.dem,P04149,3,Budget Headshotter
003228427047676149817_1986251323.dem,P07846,1,Heavy-Weapon Anchor
003228427047676149817_1986251323.dem,P07881,1,Heavy-Weapon Anchor
003228427047676149817_1986251323.dem,P08851,0,Utility Support
003228427047676149817_1986251323.dem,P09164,1,Heavy-Weapon Anchor
003228427047676149817_1986251323.dem,P08187,2,Star Fragger
003228427047676149817_1986251323.dem,P05460,0,Utility Support
003228427047676149817_1986251323.dem,P02373,1,Heavy-Weapon Anchor
003228427047676149817_1986251323.dem,P02432,3,Budget Headshotter
003228427047676149817_1986251323.dem,P07550,3,Budget Headshotter
003228427047676149817_1986251323.dem,P09275,1,Heavy-Weapon Anchor
003228430758527893524_0527021248.dem,P00513,1,Heavy-Weapon Anchor
003228430758527893524_0527021248.dem,P09288,3,Budget Headshotter
003228430758527893524_0527021248.dem,P09369,0,Utility Support
003228430758527893524_0527021248.dem,P03678,0,Utility Support
003228430758527893524_0527021248.dem,P08754,3,Budget Headshotter
003228430758527893524_0527021248.dem,P07808,2,Star Fragger
003228430758527893524_0527021248.dem,P04935,2,Star Fragger
003228430758527893524_0527021248.dem,P08867,0,Utility Support
003228430758527893524_0527021248.dem,P00444,3,Budget Headshotter
003228430758527893524_0527021248.dem,P01370,1,Heavy-Weapon Anchor
003228445123046015071_0909086421.dem,P00772,0,Utility Support
003228445123046015071_0909086421.dem,P06853,2,Star Fragger
003228445123046015071_0909086421.dem,P10037,1,Heavy-Weapon Anchor
003228445123046015071_0909086421.dem,P08633,1,Heavy-Weapon Anchor
003228445123046015071_0909086421.dem,P03227,1,Heavy-Weapon Anchor
003228445123046015071_0909086421.dem,P02710,2,Star Fragger
003228445123046015071_0909086421.dem,P03703,0,Utility Support
003228445123046015071_0909086421.dem,P00242,3,Budget Headshotter
003228445123046015071_0909086421.dem,P05931,0,Utility Support
003228445123046015071_0909086421.dem,P00667,2,Star Fragger
003228448378631225464_0137634418.dem,P05594,2,Star Fragger
003228448378631225464_0137634418.dem,P04993,3,Budget Headshotter
003228448378631225464_0137634418.dem,P00700,1,Heavy-Weapon Anchor
003228448378631225464_0137634418.dem,P04066,0,Utility Support
003228448378631225464_0137634418.dem,P05076,0,Utility Support
003228448378631225464_0137634418.dem,P05221,1,Heavy-Weapon Anchor
003228448378631225464_0137634418.dem,P00723,0,Utility Support
003228448378631225464_0137634418.dem,P10938,3,Budget Headshotter
003228448378631225464_0137634418.dem,P06527,1,Heavy-Weapon Anchor
003228448378631225464_0137634418.dem,P04091,1,Heavy-Weapon Anchor
003228462751739281570_0237284844.dem,P00200,1,Heavy-Weapon Anchor
003228462751739281570_0237284844.dem,P08994,1,Heavy-Weapon Anchor
003228462751739281570_0237284844.dem,P04993,1,Heavy-Weapon Anchor
003228462751739281570_0237284844.dem,P01728,1,Heavy-Weapon Anchor
003228462751739281570_0237284844.dem,P09790,0,Utility Support
003228462751739281570_0237284844.dem,P04066,2,Star Fragger
003228462751739281570_0237284844.dem,P03204,1,Heavy-Weapon Anchor
003228462751739281570_0237284844.dem,P02864,1,Heavy-Weapon Anchor
003228462751739281570_0237284844.dem,P05371,2,Star Fragger
003228462751739281570_0237284844.dem,P05457,0,Utility Support
003228478183556776027_0222129707.dem,P00608,1,Heavy-Weapon Anchor
003228478183556776027_0222129707.dem,P03534,2,Star Fragger
003228478183556776027_0222129707.dem,P06025,2,Star Fragger
003228478183556776027_0222129707.dem,P07131,1,Heavy-Weapon Anchor
003228478183556776027_0222129707.dem,P01698,0,Utility Support
003228478183556776027_0222129707.dem,P01232,0,Utility Support
003228478183556776027_0222129707.dem,P07371,3,Budget Headshotter
003228478183556776027_0222129707.dem,P00644,0,Utility Support
003228478183556776027_0222129707.dem,P00382,1,Heavy-Weapon Anchor
003228478183556776027_0222129707.dem,P06376,0,Utility Support
003228510576200122459_0472340780.dem,P04437,1,Heavy-Weapon Anchor
003228510576200122459_0472340780.dem,P01245,0,Utility Support
003228510576200122459_0472340780.dem,P04497,2,Star Fragger
003228510576200122459_0472340780.dem,P05047,0,Utility Support
003228510576200122459_0472340780.dem,P01824,0,Utility Support
003228510576200122459_0472340780.dem,P06327,0,Utility Support
003228510576200122459_0472340780.dem,P08830,1,Heavy-Weapon Anchor
003228510576200122459_0472340780.dem,P08698,0,Utility Support
003228510576200122459_0472340780.dem,P01284,0,Utility Support
003228510576200122459_0472340780.dem,P07888,3,Budget Headshotter
003228521708755353613_1156215388.dem,P06100,3,Budget Headshotter
003228521708755353613_1156215388.dem,P01805,1,Heavy-Weapon Anchor
003228521708755353613_1156215388.dem,P07008,3,Budget Headshotter
003228521708755353613_1156215388.dem,P05604,0,Utility Support
003228521708755353613_1156215388.dem,P10112,3,Budget Headshotter
003228521708755353613_1156215388.dem,P01378,0,Utility Support
003228521708755353613_1156215388.dem,P10650,3,Budget Headshotter
003228521708755353613_1156215388.dem,P01744,2,Star Fragger
003228521708755353613_1156215388.dem,P05911,1,Heavy-Weapon Anchor
003228521708755353613_1156215388.dem,P06756,0,Utility Support
003228522932821033154_0241052820.dem,P03905,2,Star Fragger
003228522932821033154_0241052820.dem,P00235,1,Heavy-Weapon Anchor
003228522932821033154_0241052820.dem,P00838,1,Heavy-Weapon Anchor
003228522932821033154_0241052820.dem,P00753,2,Star Fragger
003228522932821033154_0241052820.dem,P07046,2,Star Fragger
003228522932821033154_0241052820.dem,P05737,1,Heavy-Weapon Anchor
003228522932821033154_0241052820.dem,P08123,1,Heavy-Weapon Anchor
003228522932821033154_0241052820.dem,P05862,3,Budget Headshotter
003228522932821033154_0241052820.dem,P03987,3,Budget Headshotter
003228522932821033154_0241052820.dem,P10641,3,Budget Headshotter
003228523100324757651_0554545295.dem,P01382,3,Budget Headshotter
003228523100324757651_0554545295.dem,P08786,3,Budget Headshotter
003228523100324757651_0554545295.dem,P07863,3,Budget Headshotter
003228523100324757651_0554545295.dem,P07785,1,Heavy-Weapon Anchor
003228523100324757651_0554545295.dem,P10780,3,Budget Headshotter
003228523100324757651_0554545295.dem,P10227,3,Budget Headshotter
003228523100324757651_0554545295.dem,P04048,3,Budget Headshotter
003228523100324757651_0554545295.dem,P09437,2,Star Fragger
003228523100324757651_0554545295.dem,P10652,2,Star Fragger
003228523100324757651_0554545295.dem,P05557,2,Star Fragger
003228524137559359682_1349817399.dem,P00575,1,Heavy-Weapon Anchor
003228524137559359682_1349817399.dem,P00197,0,Utility Support
003228524137559359682_1349817399.dem,P06508,0,Utility Support
003228524137559359682_1349817399.dem,P02716,2,Star Fragger
003228524137559359682_1349817399.dem,P05199,3,Budget Headshotter
003228524137559359682_1349817399.dem,P08898,0,Utility Support
003228524137559359682_1349817399.dem,P09112,3,Budget Headshotter
003228524137559359682_1349817399.dem,P10413,1,Heavy-Weapon Anchor
003228524137559359682_1349817399.dem,P08073,3,Budget Headshotter
003228524137559359682_1349817399.dem,P10526,2,Star Fragger
003228524249228509185_1704502195.dem,P04658,1,Heavy-Weapon Anchor
003228524249228509185_1704502195.dem,P05382,0,Utility Support
003228524249228509185_1704502195.dem,P08907,1,Heavy-Weapon Anchor
003228524249228509185_1704502195.dem,P00980,2,Star Fragger
003228524249228509185_1704502195.dem,P09938,1,Heavy-Weapon Anchor
003228524249228509185_1704502195.dem,P10310,1,Heavy-Weapon Anchor
003228524249228509185_1704502195.dem,P08698,0,Utility Support
003228524249228509185_1704502195.dem,P01491,3,Budget Headshotter
003228524249228509185_1704502195.dem,P03280,3,Budget Headshotter
003228524249228509185_1704502195.dem,P07752,0,Utility Support
003228524771067035851_0177406728.dem,P07099,2,Star Fragger
003228524771067035851_0177406728.dem,P07766,1,Heavy-Weapon Anchor
003228524771067035851_0177406728.dem,P07747,1,Heavy-Weapon Anchor
003228524771067035851_0177406728.dem,P05571,1,Heavy-Weapon Anchor
003228524771067035851_0177406728.dem,P01553,0,Utility Support
003228524771067035851_0177406728.dem,P03154,1,Heavy-Weapon Anchor
003228524771067035851_0177406728.dem,P07394,1,Heavy-Weapon Anchor
003228524771067035851_0177406728.dem,P10758,3,Budget Headshotter
003228524771067035851_0177406728.dem,P03743,3,Budget Headshotter
003228524771067035851_0177406728.dem,P10051,3,Budget Headshotter
003228528149058814007_1949725266.dem,P03905,2,Star Fragger
003228528149058814007_1949725266.dem,P10192,3,Budget Headshotter
003228528149058814007_1949725266.dem,P02577,3,Budget Headshotter
003228528149058814007_1949725266.dem,P02166,0,Utility Support
003228528149058814007_1949725266.dem,P03900,1,Heavy-Weapon Anchor
003228528149058814007_1949725266.dem,P06900,3,Budget Headshotter
003228528149058814007_1949725266.dem,P08866,1,Heavy-Weapon Anchor
003228528149058814007_1949725266.dem,P06583,0,Utility Support
003228528149058814007_1949725266.dem,P02973,1,Heavy-Weapon Anchor
003228528149058814007_1949725266.dem,P01637,1,Heavy-Weapon Anchor
003228534430448484583_1675258063.dem,P02281,1,Heavy-Weapon Anchor
003228534430448484583_1675258063.dem,P06421,0,Utility Support
003228534430448484583_1675258063.dem,P03444,3,Budget Headshotter
003228534430448484583_1675258063.dem,P07329,0,Utility Support
003228534430448484583_1675258063.dem,P00796,3,Budget Headshotter
003228534430448484583_1675258063.dem,P03640,2,Star Fragger
003228534430448484583_1675258063.dem,P03385,3,Budget Headshotter
003228534430448484583_1675258063.dem,P10526,2,Star Fragger
003228534430448484583_1675258063.dem,P03374,1,Heavy-Weapon Anchor
003228534430448484583_1675258063.dem,P02865,3,Budget Headshotter
003228539013178589488_0976082054.dem,P06579,1,Heavy-Weapon Anchor
003228539013178589488_0976082054.dem,P10064,1,Heavy-Weapon Anchor
003228539013178589488_0976082054.dem,P06853,2,Star Fragger
003228539013178589488_0976082054.dem,P06789,3,Budget Headshotter
003228539013178589488_0976082054.dem,P10651,0,Utility Support
003228539013178589488_0976082054.dem,P06377,2,Star Fragger
003228539013178589488_0976082054.dem,P06512,3,Budget Headshotter
003228539013178589488_0976082054.dem,P10565,2,Star Fragger
003228539013178589488_0976082054.dem,P00418,1,Heavy-Weapon Anchor
003228547654652788873_0194475765.dem,P08453,2,Star Fragger
003228547654652788873_0194475765.dem,P07344,0,Utility Support
003228547654652788873_0194475765.dem,P08852,3,Budget Headshotter
003228547654652788873_0194475765.dem,P00052,1,Heavy-Weapon Anchor
003228547654652788873_0194475765.dem,P01318,3,Budget Headshotter
003228547654652788873_0194475765.dem,P10013,0,Utility Support
003228547654652788873_0194475765.dem,P08631,1,Heavy-Weapon Anchor
003228547654652788873_0194475765.dem,P06418,1,Heavy-Weapon Anchor
003228547654652788873_0194475765.dem,P10922,2,Star Fragger
003228547654652788873_0194475765.dem,P01741,1,Heavy-Weapon Anchor
003228554545927815501_0061120950.dem,P08453,2,Star Fragger
003228554545927815501_0061120950.dem,P07344,0,Utility Support
003228554545927815501_0061120950.dem,P05089,1,Heavy-Weapon Anchor
003228554545927815501_0061120950.dem,P09504,2,Star Fragger
003228554545927815501_0061120950.dem,P08852,3,Budget Headshotter
003228554545927815501_0061120950.dem,P10013,3,Budget Headshotter
